index_id	psalm_chapter	psalm_verse_start	psalm_verse_end	psalm_phrase_hebrew	psalm_phrase_normalized	phrase_length	prayer_id	liturgy_phrase_hebrew	liturgy_context	Actual prayer	source_text	sefaria_ref	nusach	prayer_type	occasion	service	section	prayer_name	first 200 char of hebrew text	sequence_order	liturgical_notes
9427	23	3	3	לְמַ֣עַן שְׁמֽוֹ׃	למען שמו	2	597	לְמַעַן שְׁמוֹ,	טוֹבִים, וְקוֹנֵה הַכֹּל, וְזוֹכֵר חַסְדֵי אָבוֹת, וּמֵבִיא גוֹאֵל לִבְנֵי בְנֵיהֶם לְמַעַן שְׁמוֹ, בְּאַהֲבָה. מֶלֶךְ עוֹזֵר וּמוֹשִׁיעַ וּמָגֵן: בְּדַעְתּוֹ. אַבִּיעָה חִידוֹת. בְּעַם זוּ	Amidah	Siddur Sefard	Siddur Sefard, Holidays, Prayer for Dew, Prayer for Dew	Sefard	Siddur				Prayer for Dew	תפילת טל ליום ראשון של פסח פותחין הארון: כִּי שֵׁם יְהֹוָה אֶקְרָא הָבוּ גֹדֶל לֵאלֹהֵינוּ: אֲדֹנָי, שְׂפָתַי תִּפְתָּח וּפִי יַגִּיד תְּהִלָּתֶךָ: בָּרוּךְ אַתָּה יְהֹוָה, אֱלֹהֵינוּ וֵאלֹהֵי אֲבוֹתֵ	30	Metadata only (depth=3, key=Prayer for Dew)
9428	23	3	3	לְמַ֣עַן שְׁמֽוֹ׃	למען שמו	2	598	לְמַעַן שְׁמוֹ,	טוֹבִים, וְקוֹנֵה הַכֹּל, וְזוֹכֵר חַסְדֵי אָבוֹת, וּמֵבִיא גוֹאֵל לִבְנֵי בְנֵיהֶם לְמַעַן שְׁמוֹ, בְּאַהֲבָה. מֶלֶךְ עוֹזֵר וּמוֹשִׁיעַ וּמָגֵן: אַף בְּרִי אֻתַּת שֵׁם שַׂר	Amidah	Siddur Sefard	Siddur Sefard, Holidays, Prayer for Rain, Prayer for Rain	Sefard	Siddur				Prayer for Rain	תפילת גשם לשמיני עצרת פותחין הארון: כִּי שֵׁם יְהֹוָה אֶקְרָא הָבוּ גֹדֶל לֵאלֹהֵינוּ: אֲדֹנָי, שְׂפָתַי תִּפְתָּח וּפִי יַגִּיד תְּהִלָּתֶךָ: בָּרוּךְ אַתָּה יְהֹוָה, אֱלֹהֵינוּ וֵאלֹהֵי אֲבוֹתֵינוּ,	31	Metadata only (depth=3, key=Prayer for Rain)
9429	23	3	3	לְמַ֣עַן שְׁמֽוֹ׃	למען שמו	2	599	לְמַעַן שְׁמוֹ,	טוֹבִים, וְקוֹנֵה הַכֹּל, וְזוֹכֵר חַסְדֵי אָבוֹת, וּמֵבִיא גוֹאֵל לִבְנֵי בְנֵיהֶם לְמַעַן שְׁמוֹ, בְּאַהֲבָה. מֶלֶךְ עוֹזֵר וּמוֹשִׁיעַ וּמָגֵן, בָּרוּךְ אַתָּה יְהֹוָה, מָגֵן אַבְרָהָם:	Amidah	Siddur Sefard	Siddur Sefard, Holidays, Yom Tov Musaf Amidah, Yom Tov Musaf Amidah	Sefard	Siddur		Musaf	Amidah	Yom Tov Musaf Amidah	מוסף לג' רגלים כִּי שֵׁם יְהֹוָה אֶקְרָא הָבוּ גֹדֶל לֵאלֹהֵינוּ: אֲדֹנָי, שְׂפָתַי תִּפְתָּח וּפִי יַגִּיד תְּהִלָּתֶךָ: בָּרוּךְ אַתָּה יְהֹוָה, אֱלֹהֵינוּ וֵאלֹהֵי אֲבוֹתֵינוּ, אֱלֹהֵי אַבְרָהָם, א	32	Metadata only (depth=3, key=Yom Tov Musaf Amidah)
9430	23	3	3	לְמַ֣עַן שְׁמֽוֹ׃	למען שמו	2	629	לְמַעַן שְׁמוֹ	טוֹבִים. קוֹנֵה הַכֹּל. וְזוֹכֵר חַסְדֵי אָבוֹת. וּמֵבִיא גוֹאֵל לִבְנֵי בְנֵיהֶם לְמַעַן שְׁמוֹ בְּאַהֲבָה: מֶלֶךְ עוֹזֵר וּמוֹשִׁיעַ וּמָגֵן: מִסּוֹד חֲכָמִים וּנְבוֹנִים. וּמִלֶּמֶד דַּעַת	Amidah	Siddur Sefard	Siddur Sefard, Yotzerot, Parashat Sekalim, Parashat Sekalim	Sefard	Siddur				Parashat Sekalim	יוצרות יוצר לפרשת שקלים אֲדֹנָי שְׂפָתַי תִּפְתָּח וּפִי יַגִּיד תְּהִלָּתֶךָ: בָּרוּךְ אַתָּה יְהֹוָה אֱלֹהֵינוּ וֵאלֹהֵי אֲבוֹתֵינוּ. אֱלֹהֵי אַבְרָהָם. אֱלֹהֵי יִצְחָק. וֵאלֹהֵי יַעֲקֹב. הָאֵל הַגּ	32	Metadata only (depth=3, key=Parashat Sekalim)
9431	23	3	3	לְמַ֣עַן שְׁמֽוֹ׃	למען שמו	2	630	לְמַעַן שְׁמוֹ,	טוֹבִים, וְקוֹנֵה הַכֹּל, וְזוֹכֵר חַסְדֵי אָבוֹת, וּמֵבִיא גוֹאֵל לִבְנֵי בְנֵיהֶם לְמַעַן שְׁמוֹ, בְּאַהֲבָה: מֶלֶךְ עוֹזֵר וּמוֹשִׁיעַ וּמָגֵן, אֶשְׁכּוֹל אִוּוּי תַּאֲוַת כָּל נֶפֶשׁ.	Amidah	Siddur Sefard	Siddur Sefard, Yotzerot, Musaf for Shekalim, Musaf for Shekalim	Sefard	Siddur		Musaf		Musaf for Shekalim	מוסף לפרשת שקלים כִּי שֵׁם יְהֹוָה אֶקְרָא הָבוּ גֹדֶל לֵאלֹהֵינוּ: אֲדֹנָי, שְׂפָתַי תִּפְתָּח וּפִי יַגִּיד תְּהִלָּתֶךָ: בָּרוּךְ אַתָּה יְהֹוָה, אֱלֹהֵינוּ וֵאלֹהֵי אֲבוֹתֵינוּ, אֱלֹהֵי אַבְרָהָם,	33	Metadata only (depth=3, key=Musaf for Shekalim)
9432	23	3	3	לְמַ֣עַן שְׁמֽוֹ׃	למען שמו	2	631	לְמַעַן שְׁמוֹ	טוֹבִים. קוֹנֵה הַכֹּל. וְזוֹכֵר חַסְדֵי אָבוֹת. וּמֵבִיא גוֹאֵל לִבְנֵי בְנֵיהֶם לְמַעַן שְׁמוֹ בְּאַהֲבָה: מֶלֶךְ עוֹזֵר וּמוֹשִׁיעַ וּמָגֵן: מִסּוֹד חֲכָמִים וּנְבוֹנִים. וּמִלֶּמֶד דַּעַת	Amidah	Siddur Sefard	Siddur Sefard, Yotzerot, Parashat Zachor, Parashat Zachor	Sefard	Siddur				Parashat Zachor	יוצר לפרשת זכור אֲדֹנָי שְׂפָתַי תִּפְתָּח וּפִי יַגִּיד תְּהִלָּתֶךָ: בָּרוּךְ אַתָּה יְהֹוָה אֱלֹהֵינוּ וֵאלֹהֵי אֲבוֹתֵינוּ. אֱלֹהֵי אַבְרָהָם. אֱלֹהֵי יִצְחָק. וֵאלֹהֵי יַעֲקֹב. הָאֵל הַגָּדוֹל הַ	34	Metadata only (depth=3, key=Parashat Zachor)
9433	23	3	3	לְמַ֣עַן שְׁמֽוֹ׃	למען שמו	2	632	לְמַעַן שְׁמוֹ	טוֹבִים. קוֹנֵה הַכֹּל. וְזוֹכֵר חַסְדֵי אָבוֹת. וּמֵבִיא גוֹאֵל לִבְנֵי בְנֵיהֶם לְמַעַן שְׁמוֹ בְּאַהֲבָה: מֶלֶךְ עוֹזֵר וּמוֹשִׁיעַ וּמָגֵן: מִסּוֹד חֲכָמִים וּנְבוֹנִים. וּמִלֶּמֶד דַּעַת	Amidah	Siddur Sefard	Siddur Sefard, Yotzerot, Parashat Parah, Parashat Parah	Sefard	Siddur				Parashat Parah	יוצר לפרשת פרה אֲדֹנָי שְׂפָתַי תִּפְתָּח וּפִי יַגִּיד תְּהִלָּתֶךָ: בָּרוּךְ אַתָּה יְהֹוָה אֱלֹהֵינוּ וֵאלֹהֵי אֲבוֹתֵינוּ. אֱלֹהֵי אַבְרָהָם. אֱלֹהֵי יִצְחָק. וֵאלֹהֵי יַעֲקֹב. הָאֵל הַגָּדוֹל הַג	35	Metadata only (depth=3, key=Parashat Parah)
9434	23	3	3	לְמַ֣עַן שְׁמֽוֹ׃	למען שמו	2	633	לְמַעַן שְׁמוֹ	טוֹבִים. קוֹנֵה הַכֹּל. וְזוֹכֵר חַסְדֵי אָבוֹת. וּמֵבִיא גוֹאֵל לִבְנֵי בְנֵיהֶם לְמַעַן שְׁמוֹ בְּאַהֲבָה: מֶלֶךְ עוֹזֵר וּמוֹשִׁיעַ וּמָגֵן: מִסּוֹד חֲכָמִים וּנְבוֹנִים. וּמִלֶּמֶד דַּעַת	Amidah	Siddur Sefard	Siddur Sefard, Yotzerot, Parashat HaChodesh, Parashat HaChodesh	Sefard	Siddur				Parashat HaChodesh	יוצר לפרשת החודש אֲדֹנָי שְׂפָתַי תִּפְתָּח וּפִי יַגִּיד תְּהִלָּתֶךָ: בָּרוּךְ אַתָּה יְהֹוָה אֱלֹהֵינוּ וֵאלֹהֵי אֲבוֹתֵינוּ. אֱלֹהֵי אַבְרָהָם. אֱלֹהֵי יִצְחָק. וֵאלֹהֵי יַעֲקֹב. הָאֵל הַגָּדוֹל ה	36	Metadata only (depth=3, key=Parashat HaChodesh)
9435	23	3	3	לְמַ֣עַן שְׁמֽוֹ׃	למען שמו	2	634	לְמַעַן שְׁמוֹ,	טוֹבִים, וְקוֹנֵה הַכֹּל, וְזוֹכֵר חַסְדֵי אָבוֹת, וּמֵבִיא גוֹאֵל לִבְנֵי בְנֵיהֶם לְמַעַן שְׁמוֹ, בְּאַהֲבָה: מֶלֶךְ עוֹזֵר וּמוֹשִׁיעַ וּמָגֵן, רִאשׁוֹן אִמַּצְתָּ לְפֶרַח שׁוֹשַׁנִּים. אָמוּץ	Amidah	Siddur Sefard	Siddur Sefard, Yotzerot, Musaf for Hachodesh, Musaf for Hachodesh	Sefard	Siddur		Musaf		Musaf for Hachodesh	מוסף לפרשת החודש כִּי שֵׁם יְהֹוָה אֶקְרָא הָבוּ גֹדֶל לֵאלֹהֵינוּ: אֲדֹנָי, שְׂפָתַי תִּפְתָּח וּפִי יַגִּיד תְּהִלָּתֶךָ: בָּרוּךְ אַתָּה יְהֹוָה, אֱלֹהֵינוּ וֵאלֹהֵי אֲבוֹתֵינוּ, אֱלֹהֵי אַבְרָהָם,	37	Metadata only (depth=3, key=Musaf for Hachodesh)
9436	23	3	3	לְמַ֣עַן שְׁמֽוֹ׃	למען שמו	2	635	לְמַעַן שְׁמוֹ	טוֹבִים. קוֹנֵה הַכֹּל. וְזוֹכֵר חַסְדֵי אָבוֹת. וּמֵבִיא גוֹאֵל לִבְנֵי בְנֵיהֶם לְמַעַן שְׁמוֹ בְּאַהֲבָה: מֶלֶךְ עוֹזֵר וּמוֹשִׁיעַ וּמָגֵן: מִסּוֹד חֲכָמִים וּנְבוֹנִים. וּמִלֶּמֶד דַּעַת	Amidah	Siddur Sefard	Siddur Sefard, Yotzerot, Shabbat HaGadol, Shabbat HaGadol	Sefard	Siddur	Shabbat			Shabbat HaGadol	יוצר לשבת הגדול אֲדֹנָי שְׂפָתַי תִּפְתָּח וּפִי יַגִּיד תְּהִלָּתֶךָ: בָּרוּךְ אַתָּה יְהֹוָה אֱלֹהֵינוּ וֵאלֹהֵי אֲבוֹתֵינוּ. אֱלֹהֵי אַבְרָהָם. אֱלֹהֵי יִצְחָק. וֵאלֹהֵי יַעֲקֹב. הָאֵל הַגָּדוֹל הַ	38	Metadata only (depth=3, key=Shabbat HaGadol)
9437	23	3	3	לְמַ֣עַן שְׁמֽוֹ׃	למען שמו	2	643	לְמַעַן שְׁמוֹ,	טוֹבִים, וְקוֹנֵה הַכֹּל, וְזוֹכֵר חַסְדֵי אָבוֹת, וּמֵבִיא גוֹאֵל לִבְנֵי בְנֵיהֶם לְמַעַן שְׁמוֹ, בְּאַהֲבָה: מֶלֶךְ עוֹזֵר וּמוֹשִׁיעַ וּמָגֵן. וַיֶאֱהַב אֹמֶן יְתוֹמַת הֶגֶן, אֲמָנָהּ	Amidah	Siddur Sefard	Siddur Sefard, Purim, Krovetz L'Purim, Krovetz L'Purim	Sefard	Siddur	Purim			Krovetz L'Purim	קרובץ לפורים אֲדֹנָי שְׂפָתַי תִּפְתָּח וּפִי יַגִּיד תְּהִלָּתֶךָ: בָּרוּךְ אַתָּה יְהֹוָה, אֱלֹהֵינוּ וֵאלֹהֵי אֲבוֹתֵינוּ, אֱלֹהֵי אַבְרָהָם, אֱלֹהֵי יִצְחָק וֵאלֹהֵי יַעֲקֹב. הָאֵל הַגָּדוֹל, הַגִ	37	Metadata only (depth=3, key=Krovetz L'Purim)
9438	23	3	3	לְמַ֣עַן שְׁמֽוֹ׃	למען שמו	2	652	לְמַעַן שְׁמוֹ.	אֹהֲבַי יֵשׁ: לָנֶצַח יָרִיב רִיבָם לְמַעַן שְׁמוֹ. יִוָדַע בַּגּוֹיִם לְעֵינֵינוּ תְּשׁוּעַת נוֹאֲמוֹ. מֵרֹאשׁ פַּרְעוֹת אוֹיֵב מְהֵרָה בְּהִנָּקְמוֹ. הַרְנִינוּ גוֹיִם עַמּוֹ: לְעֵמֶק הוֹרִידוּם	Selichot	Siddur Sefard	Siddur Sefard, Fast Days, Selichot for 20 Sivan, Selichot for 20 Sivan	Sefard	Siddur			Selichot	Selichot for 20 Sivan	סליחות לכ' סיון סְלַח לָנוּ אָבִינוּ כִּי בְּרוֹב אִוַּלְתֵּנוּ שָׁגִינוּ מְחַל לָנוּ מַלְכֵּנוּ כִּי רַבּוּ עֲוֹנֵינוּ: אֵל אֶרֶךְ אַפַּיִם אַתָּה וּבַעַל הָרַחֲמִים נִקְרֵאתָ. וְדֶרֶךְ תְּשׁוּבָה הו	42	Metadata only (depth=3, key=Selichot for 20 Sivan)
9463	23	3	3	לְמַ֣עַן שְׁמֽוֹ׃	למען שמו	2	937	לְמַ֣עַן שְׁמֽוֹ׃	וּבֵין עַמְּךָֽ בֵּית יִשְׂרָאֵל. לְמַֽעַן שְׁמוֹתֶֽיךָ הַקְּדוֹשִׁים וְהַטְּהוֹרִים, הַיּוֹצְאִים֯ מִ֯ן הַשּׁוֹפָר וּמִן הַתְּקִיעָה וּמִן הַשְּׁבָרִים וּמִן הַתְּרוּעָה וּמִן הַתְּקִיעָה, וּמִתַּשְׁרַ"ת וּמִתַּשַׁ"ת וּמִתַּרַ"ת.	Sounding of the Shofar	Machzor Rosh Hashanah Edot HaMizrach	Machzor Rosh Hashanah Edot HaMizrach, Sounding of the Shofar, Sounding of the Shofar	Edot_HaMizrach	Machzor				Sounding of the Shofar	נוהגים לומר פיוט זה לפני תקיעת שופר, ואפילו בשבת. סימן עבאש יהודה שמואל. עֵת שַׁעֲרֵי רָצוֹן לְהִפָּתֵחַ. יוֹם אֶהְיֶה כַפַּי לָאֵל שׁוֹטֵחַ. אָנָּא זְכָר־נָא לִי בְּיוֹם הוֹכֵחַ. עוֹקֵד וְהַנֶּעֱקָד 	20	Metadata only (depth=2, key=Sounding of the Shofar)
9408	23	3	3	לְמַ֣עַן שְׁמֽוֹ׃	למען שמו	2	378	לְמַעַן שְׁמוֹ:	עַל מֵי מְנֻחוֹת יְנַהֲלֵנִי: ג נַפְשִׁי יְשׁוֹבֵב יַנְחֵנִי בְמַעְגְּלֵי צֶדֶק לְמַעַן שְׁמוֹ: ד גַּם כִּי אֵלֵךְ בְּגֵיא צַלְמָוֶת לֹא אִירָא רָע כִּי	All of Ps 23 - Siddur Ashkenaz, Shabbat, Third Meal, Mizmor LeDavid	Siddur Ashkenaz	Siddur Ashkenaz, Shabbat, Third Meal, Mizmor LeDavid, Mizmor LeDavid	Ashkenaz	Siddur	Shabbat			Mizmor LeDavid	א מִזְמוֹר לְדָוִד יְהוָה רֹעִי לֹא אֶחְסָר: ב בִּנְאוֹת דֶּשֶׁא יַרְבִּיצֵנִי עַל מֵי מְנֻחוֹת יְנַהֲלֵנִי: ג נַפְשִׁי יְשׁוֹבֵב יַנְחֵנִי בְמַעְגְּלֵי צֶדֶק לְמַעַן שְׁמוֹ: ד גַּם כִּי אֵלֵךְ בְּגֵי	9	Metadata only (depth=4, key=Mizmor L'David)
